time(s),rank-worker,number-of-nodes,algorithm,thing-measured
0.000004,0,8,CPU-OpenBLAS,get-ready-allgatherv
0.008966,0,8,CPU-OpenBLAS,perform-allgatherv
0.063202,0,8,CPU-OpenBLAS,compute-block-C-result
0.002288,0,8,CPU-OpenBLAS,compute-col-block-B
0.000004,0,8,CPU-OpenBLAS,get-ready-allgatherv
0.004238,0,8,CPU-OpenBLAS,perform-allgatherv
0.063008,0,8,CPU-OpenBLAS,compute-block-C-result
0.002282,0,8,CPU-OpenBLAS,compute-col-block-B
0.000004,0,8,CPU-OpenBLAS,get-ready-allgatherv
0.005997,0,8,CPU-OpenBLAS,perform-allgatherv
0.063154,0,8,CPU-OpenBLAS,compute-block-C-result
0.002266,0,8,CPU-OpenBLAS,compute-col-block-B
0.000004,0,8,CPU-OpenBLAS,get-ready-allgatherv
0.005425,0,8,CPU-OpenBLAS,perform-allgatherv
0.063231,0,8,CPU-OpenBLAS,compute-block-C-result
0.242083,3,8,CPU-OpenBLAS,init-A-B-C
0.001429,3,8,CPU-OpenBLAS,compute-col-block-B
0.000005,3,8,CPU-OpenBLAS,get-ready-allgatherv
0.164226,3,8,CPU-OpenBLAS,perform-allgatherv
0.066780,3,8,CPU-OpenBLAS,compute-block-C-result
0.001315,3,8,CPU-OpenBLAS,compute-col-block-B
0.000006,3,8,CPU-OpenBLAS,get-ready-allgatherv
0.019154,3,8,CPU-OpenBLAS,perform-allgatherv
0.063225,3,8,CPU-OpenBLAS,compute-block-C-result
0.002116,3,8,CPU-OpenBLAS,compute-col-block-B
0.000005,3,8,CPU-OpenBLAS,get-ready-allgatherv
0.007940,3,8,CPU-OpenBLAS,perform-allgatherv
0.063114,3,8,CPU-OpenBLAS,compute-block-C-result
0.002037,3,8,CPU-OpenBLAS,compute-col-block-B
0.000006,3,8,CPU-OpenBLAS,get-ready-allgatherv
0.008181,3,8,CPU-OpenBLAS,perform-allgatherv
0.063254,3,8,CPU-OpenBLAS,compute-block-C-result
0.002060,3,8,CPU-OpenBLAS,compute-col-block-B
0.000006,3,8,CPU-OpenBLAS,get-ready-allgatherv
0.009131,3,8,CPU-OpenBLAS,perform-allgatherv
0.063609,3,8,CPU-OpenBLAS,compute-block-C-result
0.002073,3,8,CPU-OpenBLAS,compute-col-block-B
0.000004,3,8,CPU-OpenBLAS,get-ready-allgatherv
0.005511,3,8,CPU-OpenBLAS,perform-allgatherv
0.063319,3,8,CPU-OpenBLAS,compute-block-C-result
0.002071,3,8,CPU-OpenBLAS,compute-col-block-B
0.000005,3,8,CPU-OpenBLAS,get-ready-allgatherv
0.005513,3,8,CPU-OpenBLAS,perform-allgatherv
0.063075,3,8,CPU-OpenBLAS,compute-block-C-result
0.002076,3,8,CPU-OpenBLAS,compute-col-block-B
0.000005,3,8,CPU-OpenBLAS,get-ready-allgatherv
0.005840,3,8,CPU-OpenBLAS,perform-allgatherv
0.063188,3,8,CPU-OpenBLAS,compute-block-C-result
0.242232,1,8,CPU-OpenBLAS,init-A-B-C
0.001437,1,8,CPU-OpenBLAS,compute-col-block-B
0.000006,1,8,CPU-OpenBLAS,get-ready-allgatherv
0.166236,1,8,CPU-OpenBLAS,perform-allgatherv
0.067109,1,8,CPU-OpenBLAS,compute-block-C-result
0.001345,1,8,CPU-OpenBLAS,compute-col-block-B
0.000006,1,8,CPU-OpenBLAS,get-ready-allgatherv
0.016165,1,8,CPU-OpenBLAS,perform-allgatherv
0.063161,1,8,CPU-OpenBLAS,compute-block-C-result
0.002067,1,8,CPU-OpenBLAS,compute-col-block-B
0.000006,1,8,CPU-OpenBLAS,get-ready-allgatherv
0.011150,1,8,CPU-OpenBLAS,perform-allgatherv
0.063790,1,8,CPU-OpenBLAS,compute-block-C-result
0.002059,1,8,CPU-OpenBLAS,compute-col-block-B
0.000005,1,8,CPU-OpenBLAS,get-ready-allgatherv
0.007290,1,8,CPU-OpenBLAS,perform-allgatherv
0.063252,1,8,CPU-OpenBLAS,compute-block-C-result
0.002035,1,8,CPU-OpenBLAS,compute-col-block-B
0.000005,1,8,CPU-OpenBLAS,get-ready-allgatherv
0.007415,1,8,CPU-OpenBLAS,perform-allgatherv
0.063366,1,8,CPU-OpenBLAS,compute-block-C-result
0.002069,1,8,CPU-OpenBLAS,compute-col-block-B
0.000006,1,8,CPU-OpenBLAS,get-ready-allgatherv
0.005557,1,8,CPU-OpenBLAS,perform-allgatherv
0.063318,1,8,CPU-OpenBLAS,compute-block-C-result
0.002046,1,8,CPU-OpenBLAS,compute-col-block-B
0.000005,1,8,CPU-OpenBLAS,get-ready-allgatherv
0.005634,1,8,CPU-OpenBLAS,perform-allgatherv
0.063243,1,8,CPU-OpenBLAS,compute-block-C-result
0.002043,1,8,CPU-OpenBLAS,compute-col-block-B
0.000006,1,8,CPU-OpenBLAS,get-ready-allgatherv
0.005533,1,8,CPU-OpenBLAS,perform-allgatherv
0.063214,1,8,CPU-OpenBLAS,compute-block-C-result
0.242297,7,8,CPU-OpenBLAS,init-A-B-C
0.001457,7,8,CPU-OpenBLAS,compute-col-block-B
0.000005,7,8,CPU-OpenBLAS,get-ready-allgatherv
0.165754,7,8,CPU-OpenBLAS,perform-allgatherv
0.067201,7,8,CPU-OpenBLAS,compute-block-C-result
0.001420,7,8,CPU-OpenBLAS,compute-col-block-B
0.000004,7,8,CPU-OpenBLAS,get-ready-allgatherv
0.016943,7,8,CPU-OpenBLAS,perform-allgatherv
0.063273,7,8,CPU-OpenBLAS,compute-block-C-result
0.002070,7,8,CPU-OpenBLAS,compute-col-block-B
0.000006,7,8,CPU-OpenBLAS,get-ready-allgatherv
0.007701,7,8,CPU-OpenBLAS,perform-allgatherv
0.063429,7,8,CPU-OpenBLAS,compute-block-C-result
0.002078,7,8,CPU-OpenBLAS,compute-col-block-B
0.000005,7,8,CPU-OpenBLAS,get-ready-allgatherv
0.007814,7,8,CPU-OpenBLAS,perform-allgatherv
0.063675,7,8,CPU-OpenBLAS,compute-block-C-result
0.002057,7,8,CPU-OpenBLAS,compute-col-block-B
0.000005,7,8,CPU-OpenBLAS,get-ready-allgatherv
0.008714,7,8,CPU-OpenBLAS,perform-allgatherv
0.063389,7,8,CPU-OpenBLAS,compute-block-C-result
0.002064,7,8,CPU-OpenBLAS,compute-col-block-B
0.000005,7,8,CPU-OpenBLAS,get-ready-allgatherv
0.005740,7,8,CPU-OpenBLAS,perform-allgatherv
0.063461,7,8,CPU-OpenBLAS,compute-block-C-result
0.002057,7,8,CPU-OpenBLAS,compute-col-block-B
0.000005,7,8,CPU-OpenBLAS,get-ready-allgatherv
0.005383,7,8,CPU-OpenBLAS,perform-allgatherv
0.063378,7,8,CPU-OpenBLAS,compute-block-C-result
0.002061,7,8,CPU-OpenBLAS,compute-col-block-B
0.000006,7,8,CPU-OpenBLAS,get-ready-allgatherv
0.005552,7,8,CPU-OpenBLAS,perform-allgatherv
0.063450,7,8,CPU-OpenBLAS,compute-block-C-result
0.242648,5,8,CPU-OpenBLAS,init-A-B-C
0.001518,5,8,CPU-OpenBLAS,compute-col-block-B
0.000005,5,8,CPU-OpenBLAS,get-ready-allgatherv
0.167793,5,8,CPU-OpenBLAS,perform-allgatherv
0.067106,5,8,CPU-OpenBLAS,compute-block-C-result
0.001396,5,8,CPU-OpenBLAS,compute-col-block-B
0.000006,5,8,CPU-OpenBLAS,get-ready-allgatherv
0.015836,5,8,CPU-OpenBLAS,perform-allgatherv
0.063183,5,8,CPU-OpenBLAS,compute-block-C-result
0.002107,5,8,CPU-OpenBLAS,compute-col-block-B
0.000005,5,8,CPU-OpenBLAS,get-ready-allgatherv
0.009266,5,8,CPU-OpenBLAS,perform-allgatherv
0.063172,5,8,CPU-OpenBLAS,compute-block-C-result
0.002064,5,8,CPU-OpenBLAS,compute-col-block-B
0.000006,5,8,CPU-OpenBLAS,get-ready-allgatherv
0.007914,5,8,CPU-OpenBLAS,perform-allgatherv
0.063145,5,8,CPU-OpenBLAS,compute-block-C-result
0.002103,5,8,CPU-OpenBLAS,compute-col-block-B
0.000005,5,8,CPU-OpenBLAS,get-ready-allgatherv
0.007457,5,8,CPU-OpenBLAS,perform-allgatherv
0.063113,5,8,CPU-OpenBLAS,compute-block-C-result
0.002098,5,8,CPU-OpenBLAS,compute-col-block-B
0.000005,5,8,CPU-OpenBLAS,get-ready-allgatherv
0.005780,5,8,CPU-OpenBLAS,perform-allgatherv
0.063195,5,8,CPU-OpenBLAS,compute-block-C-result
0.002107,5,8,CPU-OpenBLAS,compute-col-block-B
0.000006,5,8,CPU-OpenBLAS,get-ready-allgatherv
0.005694,5,8,CPU-OpenBLAS,perform-allgatherv
0.063277,5,8,CPU-OpenBLAS,compute-block-C-result
0.002110,5,8,CPU-OpenBLAS,compute-col-block-B
0.000004,5,8,CPU-OpenBLAS,get-ready-allgatherv
0.005436,5,8,CPU-OpenBLAS,perform-allgatherv
0.063739,5,8,CPU-OpenBLAS,compute-block-C-result
0.242394,6,8,CPU-OpenBLAS,init-A-B-C
0.001474,6,8,CPU-OpenBLAS,compute-col-block-B
0.000005,6,8,CPU-OpenBLAS,get-ready-allgatherv
0.163639,6,8,CPU-OpenBLAS,perform-allgatherv
0.067138,6,8,CPU-OpenBLAS,compute-block-C-result
0.001394,6,8,CPU-OpenBLAS,compute-col-block-B
0.000005,6,8,CPU-OpenBLAS,get-ready-allgatherv
0.018874,6,8,CPU-OpenBLAS,perform-allgatherv
0.063094,6,8,CPU-OpenBLAS,compute-block-C-result
0.002056,6,8,CPU-OpenBLAS,compute-col-block-B
0.000005,6,8,CPU-OpenBLAS,get-ready-allgatherv
0.010215,6,8,CPU-OpenBLAS,perform-allgatherv
0.063811,6,8,CPU-OpenBLAS,compute-block-C-result
0.002067,6,8,CPU-OpenBLAS,compute-col-block-B
0.000005,6,8,CPU-OpenBLAS,get-ready-allgatherv
0.006979,6,8,CPU-OpenBLAS,perform-allgatherv
0.063377,6,8,CPU-OpenBLAS,compute-block-C-result
0.002072,6,8,CPU-OpenBLAS,compute-col-block-B
0.000005,6,8,CPU-OpenBLAS,get-ready-allgatherv
0.007755,6,8,CPU-OpenBLAS,perform-allgatherv
0.063194,6,8,CPU-OpenBLAS,compute-block-C-result
0.002066,6,8,CPU-OpenBLAS,compute-col-block-B
0.000005,6,8,CPU-OpenBLAS,get-ready-allgatherv
0.006019,6,8,CPU-OpenBLAS,perform-allgatherv
0.063110,6,8,CPU-OpenBLAS,compute-block-C-result
0.002058,6,8,CPU-OpenBLAS,compute-col-block-B
0.000005,6,8,CPU-OpenBLAS,get-ready-allgatherv
0.005813,6,8,CPU-OpenBLAS,perform-allgatherv
0.063217,6,8,CPU-OpenBLAS,compute-block-C-result
0.002058,6,8,CPU-OpenBLAS,compute-col-block-B
0.000005,6,8,CPU-OpenBLAS,get-ready-allgatherv
0.007731,6,8,CPU-OpenBLAS,perform-allgatherv
0.063078,6,8,CPU-OpenBLAS,compute-block-C-result
0.242025,2,8,CPU-OpenBLAS,init-A-B-C
0.001446,2,8,CPU-OpenBLAS,compute-col-block-B
0.000005,2,8,CPU-OpenBLAS,get-ready-allgatherv
0.162025,2,8,CPU-OpenBLAS,perform-allgatherv
0.066956,2,8,CPU-OpenBLAS,compute-block-C-result
0.001292,2,8,CPU-OpenBLAS,compute-col-block-B
0.000005,2,8,CPU-OpenBLAS,get-ready-allgatherv
0.022741,2,8,CPU-OpenBLAS,perform-allgatherv
0.063064,2,8,CPU-OpenBLAS,compute-block-C-result
0.002055,2,8,CPU-OpenBLAS,compute-col-block-B
0.000005,2,8,CPU-OpenBLAS,get-ready-allgatherv
0.008470,2,8,CPU-OpenBLAS,perform-allgatherv
0.063033,2,8,CPU-OpenBLAS,compute-block-C-result
0.002024,2,8,CPU-OpenBLAS,compute-col-block-B
0.000006,2,8,CPU-OpenBLAS,get-ready-allgatherv
0.007809,2,8,CPU-OpenBLAS,perform-allgatherv
0.063134,2,8,CPU-OpenBLAS,compute-block-C-result
0.002057,2,8,CPU-OpenBLAS,compute-col-block-B
0.000004,2,8,CPU-OpenBLAS,get-ready-allgatherv
0.008003,2,8,CPU-OpenBLAS,perform-allgatherv
0.063318,2,8,CPU-OpenBLAS,compute-block-C-result
0.002020,2,8,CPU-OpenBLAS,compute-col-block-B
0.000005,2,8,CPU-OpenBLAS,get-ready-allgatherv
0.005938,2,8,CPU-OpenBLAS,perform-allgatherv
0.063068,2,8,CPU-OpenBLAS,compute-block-C-result
0.002024,2,8,CPU-OpenBLAS,compute-col-block-B
0.000005,2,8,CPU-OpenBLAS,get-ready-allgatherv
0.005890,2,8,CPU-OpenBLAS,perform-allgatherv
0.063533,2,8,CPU-OpenBLAS,compute-block-C-result
0.002039,2,8,CPU-OpenBLAS,compute-col-block-B
0.000004,2,8,CPU-OpenBLAS,get-ready-allgatherv
0.007435,2,8,CPU-OpenBLAS,perform-allgatherv
0.063176,2,8,CPU-OpenBLAS,compute-block-C-result
0.121909,10,16,CPU-OpenBLAS,init-A-B-C
0.000452,10,16,CPU-OpenBLAS,compute-col-block-B
0.000008,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.117519,10,16,CPU-OpenBLAS,perform-allgatherv
0.020206,10,16,CPU-OpenBLAS,compute-block-C-result
0.000416,10,16,CPU-OpenBLAS,compute-col-block-B
0.000007,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.011667,10,16,CPU-OpenBLAS,perform-allgatherv
0.016706,10,16,CPU-OpenBLAS,compute-block-C-result
0.000693,10,16,CPU-OpenBLAS,compute-col-block-B
0.000008,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.003984,10,16,CPU-OpenBLAS,perform-allgatherv
0.016557,10,16,CPU-OpenBLAS,compute-block-C-result
0.121919,9,16,CPU-OpenBLAS,init-A-B-C
0.000450,9,16,CPU-OpenBLAS,compute-col-block-B
0.000008,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.117321,9,16,CPU-OpenBLAS,perform-allgatherv
0.020344,9,16,CPU-OpenBLAS,compute-block-C-result
0.000455,9,16,CPU-OpenBLAS,compute-col-block-B
0.000007,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.011697,9,16,CPU-OpenBLAS,perform-allgatherv
0.016679,9,16,CPU-OpenBLAS,compute-block-C-result
0.000704,9,16,CPU-OpenBLAS,compute-col-block-B
0.120858,12,16,CPU-OpenBLAS,init-A-B-C
0.000459,12,16,CPU-OpenBLAS,compute-col-block-B
0.000008,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.118843,12,16,CPU-OpenBLAS,perform-allgatherv
0.019926,12,16,CPU-OpenBLAS,compute-block-C-result
0.000406,12,16,CPU-OpenBLAS,compute-col-block-B
0.000009,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.011631,12,16,CPU-OpenBLAS,perform-allgatherv
0.016715,12,16,CPU-OpenBLAS,compute-block-C-result
0.000687,12,16,CPU-OpenBLAS,compute-col-block-B
0.000008,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.003734,12,16,CPU-OpenBLAS,perform-allgatherv
0.016464,12,16,CPU-OpenBLAS,compute-block-C-result
0.000009,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.003901,9,16,CPU-OpenBLAS,perform-allgatherv
0.016531,9,16,CPU-OpenBLAS,compute-block-C-result
0.000676,9,16,CPU-OpenBLAS,compute-col-block-B
0.000008,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.001726,9,16,CPU-OpenBLAS,perform-allgatherv
0.016552,9,16,CPU-OpenBLAS,compute-block-C-result
0.000686,9,16,CPU-OpenBLAS,compute-col-block-B
0.000677,12,16,CPU-OpenBLAS,compute-col-block-B
0.000007,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.001988,12,16,CPU-OpenBLAS,perform-allgatherv
0.016477,12,16,CPU-OpenBLAS,compute-block-C-result
0.000674,12,16,CPU-OpenBLAS,compute-col-block-B
0.000007,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.001514,12,16,CPU-OpenBLAS,perform-allgatherv
0.016416,12,16,CPU-OpenBLAS,compute-block-C-result
0.000672,12,16,CPU-OpenBLAS,compute-col-block-B
0.000007,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.001853,12,16,CPU-OpenBLAS,perform-allgatherv
0.000009,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.001430,9,16,CPU-OpenBLAS,perform-allgatherv
0.016485,9,16,CPU-OpenBLAS,compute-block-C-result
0.000688,9,16,CPU-OpenBLAS,compute-col-block-B
0.000007,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.001768,9,16,CPU-OpenBLAS,perform-allgatherv
0.016509,9,16,CPU-OpenBLAS,compute-block-C-result
0.000670,9,16,CPU-OpenBLAS,compute-col-block-B
0.000008,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.001666,9,16,CPU-OpenBLAS,perform-allgatherv
0.016473,9,16,CPU-OpenBLAS,compute-block-C-result
0.000669,9,16,CPU-OpenBLAS,compute-col-block-B
0.016412,12,16,CPU-OpenBLAS,compute-block-C-result
0.000670,12,16,CPU-OpenBLAS,compute-col-block-B
0.000007,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.001759,12,16,CPU-OpenBLAS,perform-allgatherv
0.016437,12,16,CPU-OpenBLAS,compute-block-C-result
0.000668,12,16,CPU-OpenBLAS,compute-col-block-B
0.000008,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.001821,12,16,CPU-OpenBLAS,perform-allgatherv
0.016426,12,16,CPU-OpenBLAS,compute-block-C-result
0.000683,12,16,CPU-OpenBLAS,compute-col-block-B
0.000008,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.003964,12,16,CPU-OpenBLAS,perform-allgatherv
0.016280,12,16,CPU-OpenBLAS,compute-block-C-result
0.121915,15,16,CPU-OpenBLAS,init-A-B-C
0.000452,15,16,CPU-OpenBLAS,compute-col-block-B
0.000008,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.118404,15,16,CPU-OpenBLAS,perform-allgatherv
0.019935,15,16,CPU-OpenBLAS,compute-block-C-result
0.000431,15,16,CPU-OpenBLAS,compute-col-block-B
0.000008,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.011061,15,16,CPU-OpenBLAS,perform-allgatherv
0.016732,15,16,CPU-OpenBLAS,compute-block-C-result
0.000700,15,16,CPU-OpenBLAS,compute-col-block-B
0.000007,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.003461,15,16,CPU-OpenBLAS,perform-allgatherv
0.016528,15,16,CPU-OpenBLAS,compute-block-C-result
0.000674,15,16,CPU-OpenBLAS,compute-col-block-B
0.000009,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.002083,15,16,CPU-OpenBLAS,perform-allgatherv
0.016461,15,16,CPU-OpenBLAS,compute-block-C-result
0.000673,15,16,CPU-OpenBLAS,compute-col-block-B
0.000008,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.000008,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.001780,9,16,CPU-OpenBLAS,perform-allgatherv
0.016454,9,16,CPU-OpenBLAS,compute-block-C-result
0.000684,9,16,CPU-OpenBLAS,compute-col-block-B
0.000009,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.003492,9,16,CPU-OpenBLAS,perform-allgatherv
0.016376,9,16,CPU-OpenBLAS,compute-block-C-result
0.000692,9,16,CPU-OpenBLAS,compute-col-block-B
0.000008,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.002872,9,16,CPU-OpenBLAS,perform-allgatherv
0.000682,12,16,CPU-OpenBLAS,compute-col-block-B
0.000007,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.002679,12,16,CPU-OpenBLAS,perform-allgatherv
0.016304,12,16,CPU-OpenBLAS,compute-block-C-result
0.000683,12,16,CPU-OpenBLAS,compute-col-block-B
0.000007,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.001538,12,16,CPU-OpenBLAS,perform-allgatherv
0.001602,15,16,CPU-OpenBLAS,perform-allgatherv
0.016412,15,16,CPU-OpenBLAS,compute-block-C-result
0.000676,15,16,CPU-OpenBLAS,compute-col-block-B
0.000008,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.001776,15,16,CPU-OpenBLAS,perform-allgatherv
0.016465,15,16,CPU-OpenBLAS,compute-block-C-result
0.000670,15,16,CPU-OpenBLAS,compute-col-block-B
0.000007,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.001785,15,16,CPU-OpenBLAS,perform-allgatherv
0.016441,15,16,CPU-OpenBLAS,compute-block-C-result
0.000669,15,16,CPU-OpenBLAS,compute-col-block-B
0.000007,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.001738,15,16,CPU-OpenBLAS,perform-allgatherv
0.016455,15,16,CPU-OpenBLAS,compute-block-C-result
0.000695,15,16,CPU-OpenBLAS,compute-col-block-B
0.000008,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.004145,15,16,CPU-OpenBLAS,perform-allgatherv
0.016312,15,16,CPU-OpenBLAS,compute-block-C-result
0.000689,15,16,CPU-OpenBLAS,compute-col-block-B
0.000007,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.002477,15,16,CPU-OpenBLAS,perform-allgatherv
0.016288,15,16,CPU-OpenBLAS,compute-block-C-result
0.000694,15,16,CPU-OpenBLAS,compute-col-block-B
0.121562,14,16,CPU-OpenBLAS,init-A-B-C
0.000453,14,16,CPU-OpenBLAS,compute-col-block-B
0.000007,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.118571,14,16,CPU-OpenBLAS,perform-allgatherv
0.020143,14,16,CPU-OpenBLAS,compute-block-C-result
0.000472,14,16,CPU-OpenBLAS,compute-col-block-B
0.000009,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.011209,14,16,CPU-OpenBLAS,perform-allgatherv
0.016765,14,16,CPU-OpenBLAS,compute-block-C-result
0.000711,14,16,CPU-OpenBLAS,compute-col-block-B
0.000009,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.003635,14,16,CPU-OpenBLAS,perform-allgatherv
0.016608,14,16,CPU-OpenBLAS,compute-block-C-result
0.000699,14,16,CPU-OpenBLAS,compute-col-block-B
0.000009,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.001596,14,16,CPU-OpenBLAS,perform-allgatherv
0.016613,14,16,CPU-OpenBLAS,compute-block-C-result
0.000687,14,16,CPU-OpenBLAS,compute-col-block-B
0.000007,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.121680,8,16,CPU-OpenBLAS,init-A-B-C
0.000451,8,16,CPU-OpenBLAS,compute-col-block-B
0.000008,8,16,CPU-OpenBLAS,get-ready-allgatherv
0.117793,8,16,CPU-OpenBLAS,perform-allgatherv
0.020194,8,16,CPU-OpenBLAS,compute-block-C-result
0.000422,8,16,CPU-OpenBLAS,compute-col-block-B
0.000008,8,16,CPU-OpenBLAS,get-ready-allgatherv
0.011616,8,16,CPU-OpenBLAS,perform-allgatherv
0.016707,8,16,CPU-OpenBLAS,compute-block-C-result
0.000745,8,16,CPU-OpenBLAS,compute-col-block-B
0.000007,8,16,CPU-OpenBLAS,get-ready-allgatherv
0.003640,8,16,CPU-OpenBLAS,perform-allgatherv
0.000675,10,16,CPU-OpenBLAS,compute-col-block-B
0.000009,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.001708,10,16,CPU-OpenBLAS,perform-allgatherv
0.016482,10,16,CPU-OpenBLAS,compute-block-C-result
0.000671,10,16,CPU-OpenBLAS,compute-col-block-B
0.000008,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.001523,10,16,CPU-OpenBLAS,perform-allgatherv
0.016484,10,16,CPU-OpenBLAS,compute-block-C-result
0.000676,10,16,CPU-OpenBLAS,compute-col-block-B
0.016350,9,16,CPU-OpenBLAS,compute-block-C-result
0.000689,9,16,CPU-OpenBLAS,compute-col-block-B
0.016320,12,16,CPU-OpenBLAS,compute-block-C-result
0.000691,12,16,CPU-OpenBLAS,compute-col-block-B
0.000007,12,16,CPU-OpenBLAS,get-ready-allgatherv
0.001629,12,16,CPU-OpenBLAS,perform-allgatherv
0.016302,12,16,CPU-OpenBLAS,compute-block-C-result
0.000684,12,16,CPU-OpenBLAS,compute-col-block-B
0.000007,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.001561,15,16,CPU-OpenBLAS,perform-allgatherv
0.016304,15,16,CPU-OpenBLAS,compute-block-C-result
0.000685,15,16,CPU-OpenBLAS,compute-col-block-B
0.000008,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.001589,15,16,CPU-OpenBLAS,perform-allgatherv
0.016327,15,16,CPU-OpenBLAS,compute-block-C-result
0.000689,15,16,CPU-OpenBLAS,compute-col-block-B
0.000007,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.001591,15,16,CPU-OpenBLAS,perform-allgatherv
0.016310,15,16,CPU-OpenBLAS,compute-block-C-result
0.000688,15,16,CPU-OpenBLAS,compute-col-block-B
0.000008,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.001649,15,16,CPU-OpenBLAS,perform-allgatherv
0.016292,15,16,CPU-OpenBLAS,compute-block-C-result
0.000688,15,16,CPU-OpenBLAS,compute-col-block-B
0.000007,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.001620,15,16,CPU-OpenBLAS,perform-allgatherv
0.016348,15,16,CPU-OpenBLAS,compute-block-C-result
0.000696,15,16,CPU-OpenBLAS,compute-col-block-B
0.000007,15,16,CPU-OpenBLAS,get-ready-allgatherv
0.001603,15,16,CPU-OpenBLAS,perform-allgatherv
0.016347,15,16,CPU-OpenBLAS,compute-block-C-result
0.001379,14,16,CPU-OpenBLAS,perform-allgatherv
0.016432,14,16,CPU-OpenBLAS,compute-block-C-result
0.000687,14,16,CPU-OpenBLAS,compute-col-block-B
0.000008,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.001808,14,16,CPU-OpenBLAS,perform-allgatherv
0.016453,14,16,CPU-OpenBLAS,compute-block-C-result
0.000684,14,16,CPU-OpenBLAS,compute-col-block-B
0.000008,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.001714,14,16,CPU-OpenBLAS,perform-allgatherv
0.016464,14,16,CPU-OpenBLAS,compute-block-C-result
0.000683,14,16,CPU-OpenBLAS,compute-col-block-B
0.000007,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.001767,14,16,CPU-OpenBLAS,perform-allgatherv
0.016473,14,16,CPU-OpenBLAS,compute-block-C-result
0.000702,14,16,CPU-OpenBLAS,compute-col-block-B
0.000009,14,16,CPU-OpenBLAS,get-ready-allgatherv
0.004054,14,16,CPU-OpenBLAS,perform-allgatherv
0.016395,14,16,CPU-OpenBLAS,compute-block-C-result
0.000008,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.001769,10,16,CPU-OpenBLAS,perform-allgatherv
0.016496,10,16,CPU-OpenBLAS,compute-block-C-result
0.000670,10,16,CPU-OpenBLAS,compute-col-block-B
0.000007,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.001680,10,16,CPU-OpenBLAS,perform-allgatherv
0.016419,10,16,CPU-OpenBLAS,compute-block-C-result
0.000675,10,16,CPU-OpenBLAS,compute-col-block-B
0.000007,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.001829,10,16,CPU-OpenBLAS,perform-allgatherv
0.016703,10,16,CPU-OpenBLAS,compute-block-C-result
0.000704,10,16,CPU-OpenBLAS,compute-col-block-B
0.000009,10,16,CPU-OpenBLAS,get-ready-allgatherv
0.003350,10,16,CPU-OpenBLAS,perform-allgatherv
0.000008,9,16,CPU-OpenBLAS,get-ready-allgatherv
0.001634,9,16,CPU-OpenBLAS,perform-allgatherv
0.016396,9,16,CPU-OpenBLAS,compute-block-C-result
